time,entry,sl,tp,trailing_sl,risk_pips,spread,exit_price,exit_time,status,exit_rr,exit_type,balance_before,risk_amount,risky_ticks,profit,balance_after,withdrawal,total_withdrawn,investment,total_invested,total_equity,direction,duration,pips
2025-02-27 17:25:00+00:00,5943.5,5931.6,5967.299999999999,5949.950000000001,11.9,0.4,5949.950000000001,2025-02-27 19:00:00+00:00,win,0.5420168067227668,TSL,"$15,446.80",$772.34,11.899999999999636,$418.62,"$15,615.42",$250.00,"$33,150.00",$0.00,"$10,000.00","$48,765.42",bullish,0 days 01:35:00,6.450000000000728
2025-02-28 07:00:00+00:00,5866.0,5864.8,5868.4,5866.800000000001,1.2,0.7,5866.800000000001,2025-02-28 07:05:00+00:00,win,0.6666666666676773,TSL,"$15,615.42",$780.77,1.199999999999818,$520.51,"$15,835.93",$300.00,"$33,450.00",$0.00,"$10,000.00","$49,285.93",bullish,0 days 00:05:00,0.8000000000010914
2025-02-28 07:20:00+00:00,5866.3,5862.8,5873.3,,3.5,0.5,5862.8,2025-02-28 07:30:00+00:00,loss,-1.0,SL,"$15,835.93",$791.80,3.5,$-791.80,"$14,794.14",$250.00,"$33,700.00",$0.00,"$10,000.00","$48,494.14",bullish,0 days 00:10:00,-3.5
2025-02-28 09:05:00+00:00,5880.3,5878.6,5883.7,5883.450000000001,1.7,0.5,5883.450000000001,2025-02-28 09:30:00+00:00,win,1.8529411764711075,TSL,"$14,794.14",$739.71,1.699999999999818,"$1,370.63","$15,864.77",$300.00,"$34,000.00",$0.00,"$10,000.00","$49,864.77",bullish,0 days 00:25:00,3.1500000000005457
2025-02-28 12:05:00+00:00,5880.1,5878.4,5883.500000000002,,1.7,0.5,5878.4,2025-02-28 12:10:00+00:00,loss,-1.0,SL,"$15,864.77",$793.24,1.7000000000007276,$-793.24,"$14,821.53",$250.00,"$34,250.00",$0.00,"$10,000.00","$49,071.53",bullish,0 days 00:05:00,-1.7000000000007276
2025-02-28 12:20:00+00:00,5882.3,5878.0,5890.900000000001,,4.3,0.5,5878.0,2025-02-28 12:30:00+00:00,loss,-1.0,SL,"$14,821.53",$741.08,4.300000000000182,$-741.08,"$13,880.45",$200.00,"$34,450.00",$0.00,"$10,000.00","$48,330.45",bullish,0 days 00:10:00,-4.300000000000182
2025-02-28 12:55:00+00:00,5879.8,5881.4,5876.600000000001,,1.6,0.5,5881.4,2025-02-28 13:00:00+00:00,loss,-1.0,SL,"$13,880.45",$694.02,1.5999999999994543,$-694.02,"$13,036.43",$150.00,"$34,600.00",$0.00,"$10,000.00","$47,636.43",bearish,0 days 00:05:00,-1.5999999999994543
2025-02-28 13:10:00+00:00,5880.3,5882.8,5875.3,5878.75,2.5,0.5,5878.75,2025-02-28 13:30:00+00:00,win,0.6200000000000727,TSL,"$13,036.43",$651.82,2.5,$404.13,"$13,290.56",$150.00,"$34,750.00",$0.00,"$10,000.00","$48,040.56",bearish,0 days 00:20:00,1.550000000000182
2025-02-28 13:35:00+00:00,5881.6,5887.0,5870.800000000001,,5.4,0.5,5887.0,2025-02-28 13:40:00+00:00,loss,-1.0,SL,"$13,290.56",$664.53,5.399999999999636,$-664.53,"$12,526.03",$100.00,"$34,850.00",$0.00,"$10,000.00","$47,376.03",bearish,0 days 00:05:00,-5.399999999999636
2025-02-28 13:55:00+00:00,5879.1,5878.0,5881.300000000001,,1.1,0.5,5878.0,2025-02-28 14:00:00+00:00,loss,-1.0,SL,"$12,526.03",$626.30,1.1000000000003638,$-626.30,"$11,849.73",$50.00,"$34,900.00",$0.00,"$10,000.00","$46,749.73",bullish,0 days 00:05:00,-1.1000000000003638
2025-02-28 14:05:00+00:00,5877.8,5880.8,5871.8,,3.0,0.5,5880.8,2025-02-28 14:15:00+00:00,loss,-1.0,SL,"$11,849.73",$592.49,3.0,$-592.49,"$11,207.24",$50.00,"$34,950.00",$0.00,"$10,000.00","$46,157.24",bearish,0 days 00:10:00,-3.0
2025-02-28 14:20:00+00:00,5878.8,5881.8,5872.8,5853.1,3.0,0.5,5853.1,2025-02-28 14:35:00+00:00,win,8.566666666666606,TSL,"$11,207.24",$560.36,3.0,"$4,800.44","$15,707.68",$300.00,"$35,250.00",$0.00,"$10,000.00","$50,957.68",bearish,0 days 00:15:00,25.699999999999818
2025-02-28 15:05:00+00:00,5875.9,5884.3,5859.0999999999985,,8.4,0.4,5884.3,2025-02-28 15:10:00+00:00,loss,-1.0,SL,"$15,707.68",$785.38,8.400000000000546,$-785.38,"$14,722.30",$200.00,"$35,450.00",$0.00,"$10,000.00","$50,172.30",bearish,0 days 00:05:00,-8.400000000000546
2025-02-28 21:10:00+00:00,5952.0,5945.0,5966.0,5963.3,7.0,0.5,5963.3,2025-03-02 23:45:00+00:00,win,1.6142857142857403,TSL,"$14,722.30",$736.11,7.0,"$1,188.30","$15,660.60",$250.00,"$35,700.00",$0.00,"$10,000.00","$51,360.60",bullish,2 days 02:35:00,11.300000000000182
2025-03-03 00:20:00+00:00,5947.9,5944.2,5955.299999999999,,3.7,0.5,5944.2,2025-03-03 00:30:00+00:00,loss,-1.0,SL,"$15,660.60",$783.03,3.699999999999818,$-783.03,"$14,677.57",$200.00,"$35,900.00",$0.00,"$10,000.00","$50,577.57",bullish,0 days 00:10:00,-3.699999999999818
2025-03-03 00:35:00+00:00,5945.9,5942.8,5952.0999999999985,5944.950000000001,3.1,0.5,5944.950000000001,2025-03-03 00:55:00+00:00,loss,-0.30645161290292766,TSL,"$14,677.57",$733.88,3.0999999999994543,$-224.90,"$14,252.67",$200.00,"$36,100.00",$0.00,"$10,000.00","$50,352.67",bullish,0 days 00:20:00,-0.9499999999989086
2025-03-03 01:00:00+00:00,5945.9,5943.4,5950.9,5946.45,2.5,0.5,5946.45,2025-03-03 01:15:00+00:00,win,0.22000000000007275,TSL,"$14,252.67",$712.63,2.5,$156.78,"$14,209.45",$200.00,"$36,300.00",$0.00,"$10,000.00","$50,509.45",bullish,0 days 00:15:00,0.5500000000001819
2025-03-03 01:45:00+00:00,5948.4,5944.8,5955.5999999999985,5952.0,3.6,0.5,5952.0,2025-03-03 02:25:00+00:00,win,1.0000000000002527,TSL,"$14,209.45",$710.47,3.5999999999994543,$710.47,"$14,719.92",$200.00,"$36,500.00",$0.00,"$10,000.00","$51,219.92",bullish,0 days 00:40:00,3.600000000000364
2025-03-03 15:00:00+00:00,5943.8,5938.9,5953.600000000001,,4.9,1.6,5938.9,2025-03-03 15:05:00+00:00,loss,-1.0,SL,"$14,719.92",$736.00,4.900000000000546,$-736.00,"$13,833.92",$150.00,"$36,650.00",$0.00,"$10,000.00","$50,483.92",bullish,0 days 00:05:00,-4.900000000000546
2025-03-03 15:40:00+00:00,5950.8,5940.6,5971.2,5949.300000000001,10.2,0.4,5949.300000000001,2025-03-03 15:45:00+00:00,loss,-0.14705882352932523,TSL,"$13,833.92",$691.70,10.199999999999818,$-101.72,"$13,582.20",$150.00,"$36,800.00",$0.00,"$10,000.00","$50,382.20",bullish,0 days 00:05:00,-1.4999999999990905
2025-03-03 15:50:00+00:00,5947.3,5943.9,5954.100000000001,5947.0,3.4,0.4,5947.0,2025-03-03 15:55:00+00:00,loss,-0.0882352941176864,TSL,"$13,582.20",$679.11,3.4000000000005457,$-59.92,"$13,372.28",$150.00,"$36,950.00",$0.00,"$10,000.00","$50,322.28",bullish,0 days 00:05:00,-0.3000000000001819
2025-03-03 16:05:00+00:00,5945.1,5935.6,5964.1,5943.65,9.5,0.4,5943.65,2025-03-03 16:25:00+00:00,loss,-0.152631578947445,TSL,"$13,372.28",$668.61,9.5,$-102.05,"$13,120.23",$150.00,"$37,100.00",$0.00,"$10,000.00","$50,220.23",bullish,0 days 00:20:00,-1.4500000000007276
2025-03-03 17:50:00+00:00,5946.3,5940.6,5957.7,,5.7,0.4,5940.6,2025-03-03 17:55:00+00:00,loss,-1.0,SL,"$13,120.23",$656.01,5.699999999999818,$-656.01,"$12,364.22",$100.00,"$37,200.00",$0.00,"$10,000.00","$49,564.22",bullish,0 days 00:05:00,-5.699999999999818
2025-03-03 19:45:00+00:00,5915.9,5919.9,5907.9,5887.6,4.0,0.4,5887.6,2025-03-03 19:55:00+00:00,win,7.074999999999818,TSL,"$12,364.22",$618.21,4.0,"$4,373.84","$16,438.06",$300.00,"$37,500.00",$0.00,"$10,000.00","$53,938.06",bearish,0 days 00:10:00,28.299999999999272
2025-03-03 21:20:00+00:00,5863.9,5866.6,5858.499999999998,,2.7,0.5,5866.6,2025-03-03 21:30:00+00:00,loss,-1.0,SL,"$16,438.06",$821.90,2.7000000000007276,$-821.90,"$15,366.16",$250.00,"$37,750.00",$0.00,"$10,000.00","$53,116.16",bearish,0 days 00:10:00,-2.7000000000007276
2025-03-03 21:35:00+00:00,5863.9,5866.6,5858.499999999998,,2.7,0.5,5866.6,2025-03-03 23:20:00+00:00,loss,-1.0,SL,"$15,366.16",$768.31,2.7000000000007276,$-768.31,"$14,397.85",$200.00,"$37,950.00",$0.00,"$10,000.00","$52,347.85",bearish,0 days 01:45:00,-2.7000000000007276
2025-03-04 00:25:00+00:00,5864.9,5867.2,5860.299999999999,5864.85,2.3,0.5,5864.85,2025-03-04 00:35:00+00:00,win,0.021739130434464543,TSL,"$14,397.85",$719.89,2.300000000000182,$15.65,"$14,213.50",$200.00,"$38,150.00",$0.00,"$10,000.00","$52,363.50",bearish,0 days 00:10:00,0.049999999999272404
2025-03-04 00:55:00+00:00,5865.7,5866.6,5863.899999999999,,0.9,0.5,5866.6,2025-03-04 01:00:00+00:00,loss,-1.0,SL,"$14,213.50",$710.68,0.9000000000005457,$-710.68,"$13,352.83",$150.00,"$38,300.00",$0.00,"$10,000.00","$51,652.83",bearish,0 days 00:05:00,-0.9000000000005457
2025-03-04 01:05:00+00:00,5865.2,5871.4,5852.8,5860.9,6.2,0.7,5860.9,2025-03-04 02:30:00+00:00,win,0.6935483870968239,TSL,"$13,352.83",$667.64,6.199999999999818,$463.04,"$13,665.87",$150.00,"$38,450.00",$0.00,"$10,000.00","$52,115.87",bearish,0 days 01:25:00,4.300000000000182
2025-03-04 03:25:00+00:00,5865.9,5867.8,5862.0999999999985,5865.25,1.9,0.5,5865.25,2025-03-04 04:00:00+00:00,win,0.34210526315760503,TSL,"$13,665.87",$683.29,1.9000000000005457,$233.76,"$13,749.63",$150.00,"$38,600.00",$0.00,"$10,000.00","$52,349.63",bearish,0 days 00:35:00,0.6499999999996362
2025-03-04 08:35:00+00:00,5864.5,5868.4,5856.700000000001,,3.9,0.7,5868.4,2025-03-04 08:40:00+00:00,loss,-1.0,SL,"$13,749.63",$687.48,3.899999999999636,$-687.48,"$12,912.14",$150.00,"$38,750.00",$0.00,"$10,000.00","$51,662.14",bearish,0 days 00:05:00,-3.899999999999636
2025-03-04 09:05:00+00:00,5863.9,5866.6,5858.499999999998,,2.7,0.5,5866.6,2025-03-04 09:10:00+00:00,loss,-1.0,SL,"$12,912.14",$645.61,2.7000000000007276,$-645.61,"$12,166.54",$100.00,"$38,850.00",$0.00,"$10,000.00","$51,016.54",bearish,0 days 00:05:00,-2.7000000000007276
2025-03-04 09:15:00+00:00,5859.9,5867.0,5845.699999999999,5823.05,7.1,0.5,5823.05,2025-03-04 12:35:00+00:00,win,5.19014084507008,TSL,"$12,166.54",$608.33,7.100000000000364,"$3,157.30","$15,073.84",$250.00,"$39,100.00",$0.00,"$10,000.00","$54,173.84",bearish,0 days 03:20:00,36.849999999999454
2025-03-04 14:30:00+00:00,5809.4,5821.6,5784.999999999998,5757.500000000001,12.2,0.5,5757.500000000001,2025-03-04 15:25:00+00:00,win,4.254098360655379,TSL,"$15,073.84",$753.69,12.200000000000728,"$3,206.28","$17,880.12",$400.00,"$39,500.00",$0.00,"$10,000.00","$57,380.12",bearish,0 days 00:55:00,51.89999999999873
2025-03-04 17:25:00+00:00,5785.6,5791.8,5773.200000000001,,6.2,0.4,5791.8,2025-03-04 17:30:00+00:00,loss,-1.0,SL,"$17,880.12",$894.01,6.199999999999818,$-894.01,"$16,686.11",$300.00,"$39,800.00",$0.00,"$10,000.00","$56,486.11",bearish,0 days 00:05:00,-6.199999999999818
2025-03-04 19:00:00+00:00,5817.6,5821.6,5809.6,,4.0,0.4,5821.6,2025-03-04 19:05:00+00:00,loss,-1.0,SL,"$16,686.11",$834.31,4.0,$-834.31,"$15,601.81",$250.00,"$40,050.00",$0.00,"$10,000.00","$55,651.81",bearish,0 days 00:05:00,-4.0
2025-03-04 20:30:00+00:00,5853.3,5868.9,5822.100000000001,5805.199999999999,15.6,0.4,5805.199999999999,2025-03-04 21:10:00+00:00,win,3.0833333333335227,TSL,"$15,601.81",$780.09,15.599999999999454,"$2,405.28","$17,607.09",$400.00,"$40,450.00",$0.00,"$10,000.00","$58,057.09",bearish,0 days 00:40:00,48.10000000000127
2025-03-05 12:15:00+00:00,5802.2,5809.6,5787.399999999999,5806.700000000001,7.4,0.7,5806.700000000001,2025-03-05 13:00:00+00:00,loss,-0.6081081081081862,TSL,"$17,607.09",$880.35,7.400000000000546,$-535.35,"$16,721.74",$350.00,"$40,800.00",$0.00,"$10,000.00","$57,521.74",bearish,0 days 00:45:00,-4.5000000000009095
2025-03-05 15:10:00+00:00,5802.5,5809.8,5787.9,5783.35,7.3,0.4,5783.35,2025-03-05 15:30:00+00:00,win,2.6232876712327613,TSL,"$16,721.74",$836.09,7.300000000000182,"$2,193.30","$18,515.03",$400.00,"$41,200.00",$0.00,"$10,000.00","$59,715.03",bearish,0 days 00:20:00,19.149999999999636
2025-03-05 18:10:00+00:00,5797.1,5790.9,5809.500000000002,5801.0999999999985,6.2,0.4,5801.0999999999985,2025-03-05 18:30:00+00:00,win,0.6451612903222116,TSL,"$18,515.03",$925.75,6.200000000000728,$597.26,"$18,662.29",$450.00,"$41,650.00",$0.00,"$10,000.00","$60,312.29",bullish,0 days 00:20:00,3.999999999998181
2025-03-06 09:25:00+00:00,5791.8,5790.8,5793.8,,1.0,0.7,5790.8,2025-03-06 09:30:00+00:00,loss,-1.0,SL,"$18,662.29",$933.11,1.0,$-933.11,"$17,379.18",$350.00,"$42,000.00",$0.00,"$10,000.00","$59,379.18",bullish,0 days 00:05:00,-1.0
2025-03-06 15:40:00+00:00,5808.6,5810.3,5805.200000000001,,1.7,0.4,5810.3,2025-03-06 15:45:00+00:00,loss,-1.0,SL,"$17,379.18",$868.96,1.699999999999818,$-868.96,"$16,210.22",$300.00,"$42,300.00",$0.00,"$10,000.00","$58,510.22",bearish,0 days 00:05:00,-1.699999999999818
2025-03-06 16:05:00+00:00,5804.1,5809.6,5793.1,,5.5,0.4,5809.6,2025-03-06 16:10:00+00:00,loss,-1.0,SL,"$16,210.22",$810.51,5.5,$-810.51,"$15,149.71",$250.00,"$42,550.00",$0.00,"$10,000.00","$57,699.71",bearish,0 days 00:05:00,-5.5
2025-03-06 18:25:00+00:00,5751.1,5754.1,5745.1,5742.1,3.0,0.4,5742.1,2025-03-06 18:30:00+00:00,win,3.0,TSL,"$15,149.71",$757.49,3.0,"$2,272.46","$17,072.16",$350.00,"$42,900.00",$0.00,"$10,000.00","$59,972.16",bearish,0 days 00:05:00,9.0
2025-03-06 19:50:00+00:00,5750.7,5755.4,5741.3,5730.449999999999,4.7,0.4,5730.449999999999,2025-03-06 20:00:00+00:00,win,4.308510638298233,TSL,"$17,072.16",$853.61,4.699999999999818,"$3,677.78","$20,249.94",$500.00,"$43,400.00",$0.00,"$10,000.00","$63,649.94",bearish,0 days 00:10:00,20.25000000000091
2025-03-06 20:35:00+00:00,5742.7,5756.0,5716.099999999999,5751.550000000001,13.3,0.4,5751.550000000001,2025-03-06 21:05:00+00:00,loss,-0.665413533834673,TSL,"$20,249.94","$1,012.50",13.300000000000182,$-673.73,"$19,126.21",$450.00,"$43,850.00",$0.00,"$10,000.00","$62,976.21",bearish,0 days 00:30:00,-8.850000000001273
2025-03-07 20:40:00+00:00,5750.9,5745.8,5761.0999999999985,5763.050000000001,5.1,0.4,5763.050000000001,2025-03-07 20:50:00+00:00,win,2.382352941177011,TSL,"$19,126.21",$956.31,5.099999999999454,"$2,278.27","$20,854.48",$550.00,"$44,400.00",$0.00,"$10,000.00","$65,254.48",bullish,0 days 00:10:00,12.150000000001455
2025-03-10 01:45:00+00:00,5740.2,5744.2,5732.2,,4.0,0.5,5744.2,2025-03-10 01:55:00+00:00,loss,-1.0,SL,"$20,854.48","$1,042.72",4.0,"$-1,042.72","$19,361.76",$450.00,"$44,850.00",$0.00,"$10,000.00","$64,211.76",bearish,0 days 00:10:00,-4.0
2025-03-10 03:25:00+00:00,5740.4,5738.6,5743.999999999998,,1.8,0.5,5738.6,2025-03-10 03:30:00+00:00,loss,-1.0,SL,"$19,361.76",$968.09,1.7999999999992724,$-968.09,"$17,993.67",$400.00,"$45,250.00",$0.00,"$10,000.00","$63,243.67",bullish,0 days 00:05:00,-1.7999999999992724
2025-03-10 03:35:00+00:00,5741.7,5738.4,5748.3,5745.65,3.3,0.5,5745.65,2025-03-10 04:35:00+00:00,win,1.1969696969695758,TSL,"$17,993.67",$899.68,3.300000000000182,"$1,076.89","$18,620.56",$450.00,"$45,700.00",$0.00,"$10,000.00","$64,320.56",bullish,0 days 01:00:00,3.949999999999818
2025-03-10 05:30:00+00:00,5745.2,5746.6,5742.399999999999,5738.700000000001,1.4,0.5,5738.700000000001,2025-03-10 06:00:00+00:00,win,4.642857142854684,TSL,"$18,620.56",$931.03,1.4000000000005457,"$4,322.63","$22,343.19",$600.00,"$46,300.00",$0.00,"$10,000.00","$68,643.19",bearish,0 days 00:30:00,6.4999999999990905
2025-03-10 06:35:00+00:00,5744.4,5741.2,5750.799999999999,,3.2,0.5,5741.2,2025-03-10 06:40:00+00:00,loss,-1.0,SL,"$22,343.19","$1,117.16",3.199999999999818,"$-1,117.16","$20,676.03",$550.00,"$46,850.00",$0.00,"$10,000.00","$67,526.03",bullish,0 days 00:05:00,-3.199999999999818
2025-03-10 06:45:00+00:00,5743.2,5741.0,5747.599999999999,,2.2,0.5,5741.0,2025-03-10 06:50:00+00:00,loss,-1.0,SL,"$20,676.03","$1,033.80",2.199999999999818,"$-1,033.80","$19,192.23",$450.00,"$47,300.00",$0.00,"$10,000.00","$66,492.23",bullish,0 days 00:05:00,-2.199999999999818
