Datetime,Close_bid,High_bid,Low_bid,Open_bid,Close,High,Low,Open,Close_ask,High_ask,Low_ask,Open_ask,Volume,Close_spread,Open_spread,High_spread,Low_spread
2025-03-14 14:30:00+00:00,5593.4,5595.4,5575.1,5576.1,5593.6,5595.6,5575.3,5576.3,5593.8,5595.8,5575.5,5576.5,5187,0.4,0.4,0.4,0.4
2025-03-14 14:45:00+00:00,5609.6,5609.6,5592.9,5593.7,5609.8,5609.8,5593.2,5594.0,5610.0,5610.0,5593.5,5594.3,4111,0.4,0.6,0.4,0.6
2025-03-14 15:00:00+00:00,5609.9,5615.9,5606.4,5609.9,5610.1,5616.1,5606.6,5610.1,5610.3,5616.3,5606.8,5610.3,3814,0.4,0.4,0.4,0.4
2025-03-14 15:15:00+00:00,5617.4,5621.9,5610.1,5610.4,5617.6,5622.1,5610.3,5610.6,5617.8,5622.3,5610.5,5610.8,2570,0.4,0.4,0.4,0.4
2025-03-14 15:30:00+00:00,5629.6,5629.9,5617.4,5617.9,5629.8,5630.1,5617.7,5618.1,5630.0,5630.3,5618.0,5618.3,1940,0.4,0.4,0.4,0.6
2025-03-14 15:45:00+00:00,5628.1,5631.4,5619.1,5629.9,5628.3,5631.6,5619.3,5630.1,5628.5,5631.8,5619.5,5630.3,2878,0.4,0.4,0.4,0.4
2025-03-14 16:00:00+00:00,5615.1,5628.9,5612.6,5628.4,5615.3,5629.1,5612.8,5628.6,5615.5,5629.3,5613.0,5628.8,2821,0.4,0.4,0.4,0.4
2025-03-14 16:15:00+00:00,5609.1,5619.4,5606.9,5614.6,5609.3,5619.6,5607.1,5614.8,5609.5,5619.8,5607.3,5615.0,2828,0.4,0.4,0.4,0.4
2025-03-14 16:30:00+00:00,5623.4,5624.4,5607.1,5609.2,5623.6,5624.7,5607.3,5609.5,5623.8,5625.0,5607.5,5609.8,2900,0.4,0.6,0.6,0.4
2025-03-14 16:45:00+00:00,5627.6,5631.1,5619.9,5623.1,5627.8,5631.3,5620.2,5623.3,5628.0,5631.5,5620.5,5623.5,2100,0.4,0.4,0.4,0.6
2025-03-14 17:00:00+00:00,5625.6,5634.9,5623.9,5627.1,5625.8,5635.1,5624.2,5627.3,5626.0,5635.3,5624.5,5627.5,2769,0.4,0.4,0.4,0.6
2025-03-14 17:15:00+00:00,5621.1,5630.4,5618.9,5625.7,5621.3,5630.7,5619.1,5626.0,5621.5,5631.0,5619.3,5626.3,2500,0.4,0.6,0.6,0.4
2025-03-14 17:30:00+00:00,5614.6,5625.9,5613.9,5621.4,5614.8,5626.2,5614.1,5621.6,5615.0,5626.5,5614.3,5621.8,2466,0.4,0.4,0.6,0.4
2025-03-14 17:45:00+00:00,5612.9,5620.9,5611.6,5614.1,5613.2,5621.1,5611.8,5614.3,5613.5,5621.3,5612.0,5614.5,2349,0.6,0.4,0.4,0.4
2025-03-14 18:00:00+00:00,5614.1,5624.4,5613.1,5613.1,5614.3,5624.6,5613.3,5613.3,5614.5,5624.8,5613.5,5613.5,2465,0.4,0.4,0.4,0.4
2025-03-14 18:15:00+00:00,5613.4,5616.4,5609.1,5614.4,5613.6,5616.6,5609.3,5614.6,5613.8,5616.8,5609.5,5614.8,2808,0.4,0.4,0.4,0.4
2025-03-14 18:30:00+00:00,5626.9,5629.4,5613.7,5613.9,5627.1,5629.7,5614.0,5614.1,5627.3,5630.0,5614.3,5614.3,1906,0.4,0.4,0.6,0.6
2025-03-14 18:45:00+00:00,5624.6,5631.4,5619.2,5627.4,5624.8,5631.6,5619.5,5627.6,5625.0,5631.8,5619.8,5627.8,1946,0.4,0.4,0.4,0.6
2025-03-14 19:00:00+00:00,5633.9,5634.4,5621.4,5624.1,5634.1,5634.6,5621.7,5624.3,5634.3,5634.8,5622.0,5624.5,1663,0.4,0.4,0.4,0.6
2025-03-14 19:15:00+00:00,5624.9,5633.9,5623.9,5633.6,5625.1,5634.1,5624.1,5633.8,5625.3,5634.3,5624.3,5634.0,1960,0.4,0.4,0.4,0.4
2025-03-14 19:30:00+00:00,5626.1,5629.9,5620.1,5624.9,5626.3,5630.1,5620.3,5625.2,5626.5,5630.3,5620.5,5625.5,1903,0.4,0.6,0.4,0.4
2025-03-14 19:45:00+00:00,5634.1,5644.9,5623.9,5625.6,5634.3,5645.1,5624.2,5625.8,5634.5,5645.3,5624.5,5626.0,2224,0.4,0.4,0.4,0.6
2025-03-14 20:00:00+00:00,5622.3,5633.6,5621.6,5633.6,5622.6,5633.8,5621.8,5633.8,5622.8,5634.1,5622.1,5634.0,995,0.5,0.4,0.5,0.5
2025-03-14 20:15:00+00:00,5622.1,5625.1,5617.8,5622.8,5622.4,5625.4,5618.0,5623.0,5622.6,5625.6,5618.3,5623.3,318,0.5,0.5,0.5,0.5
2025-03-14 20:30:00+00:00,5623.6,5625.3,5621.6,5622.1,5623.8,5625.6,5622.0,5622.4,5624.1,5625.8,5622.3,5622.8,263,0.5,0.7,0.5,0.7
2025-03-14 20:45:00+00:00,5623.3,5624.6,5622.1,5623.6,5623.6,5624.8,5622.4,5624.0,5623.8,5625.1,5622.8,5624.3,279,0.5,0.7,0.5,0.7
